URL_Completa,Titulo,Descripción,fecha
https://www.20minutos.es/noticia/3586144/0/investigan-tres-robos-con-fuerza-bares-valladolid-arroyo-fuensaldana/,"Investigan tres robos con fuerza en bares de Valladolid, Arroyo y ...","El primero de ellos se produjo en el bar La Parva, en la <em>calle</em> José Luis ... en este caso en el bar Moderno, en la <em>Plaza</em> de Cardenal Parrado.",12 mar. 2019
https://www.elconfidencial.com/television/programas-tv/2018-11-16/tania-llasera-robo-movil-calle-madrid-patada_1651394/,Tania Llasera sufre un robo con agresión en Madrid,"La periodista explica cómo ha vivido un ""día de mierda"", con el <em>robo</em> de su ... en una <em>calle</em> muy transitada y muy pija de la ciudad de <em>Madrid</em>.",16 nov. 2018
https://elpais.com/ccaa/2018/11/10/catalunya/1541875243_712593.html,El desarraigo que empuja a menores sin papeles al robo,"Pasó por Andalucía y <em>Madrid</em> hasta que recaló a Barcelona. ... Muchos piden <em>plaza</em> aquí"", relata Tabuenca. ... de menores, sino en un <em>parque</em> cerca al Paral·lel con otros chicos marroquíes, algunos mayores de edad. ... ""A veces nos dicen que viven en la <em>calle</em> cuando en realidad están de okupas en un&nbsp;...",10 nov. 2018
https://www.leganews.es/sexto-robo-en-el-mismo-negocio-de-leganes/,"Sexto robo en el mismo negocio de Leganés, 48 horas después de ...","Se trata de la sexta ocasión en la que entran en el Bar Grema, ubicado en la <em>calle</em> Alcalde Pedro González. Este <em>robo</em> viene a sumarse al que&nbsp;...",7 feb. 2019
http://www.telemadrid.es/programas/madrid-directo/narcolocal-denuncia-toxicomanos-peleas-robos-Simancas-2-2116308442--20190426083004.html,Así es por dentro el narcolocal que llevan meses denunciando los ...,Lo que era una sucursal bancaria se ha convertido en una auténtica pocilga donde los toxicómanos consumen la droga. Ya lo denunciaron&nbsp;...,26 abr. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/banda-BMW-vuelve-atracar-Madrid-2-2059014079--20181017074208.html,La banda del BMW vuelve a atracar en Madrid,La banda del BMW ha vuelto a protagonizar una noche de <em>robos</em> en <em>Madrid</em>. Tres bares han sido los locales asaltados a mazazos por esta&nbsp;...,16 oct. 2018
https://www.lasprovincias.es/sucesos/detenido-robo-godella-banco-20190417164153-nt.html,Un detenido por el robo de 19.000 euros por el 'método de la siembra ...,Agentes de la Policía Nacional han detenido en <em>Madrid</em> a un integrante de un grupo por presunto delito de hurto tras el <em>robo</em> de 19.000 euros a&nbsp;...,17 abr. 2019
https://zigzagdigital.com/not/17119/continua-la-oleada-de-robos-en-trasteros-de-pinto,Continúa la oleada de robos en trasteros de Pinto,"La madrugada del 15 de diciembre varios trasteros de la <em>calle</em> Pablo Gargallo de Pinto fueron abiertos y saqueados, tal y como ocurriera hace&nbsp;...",17 dic. 2018
http://zonaretiro.com/gente/robo-azucar-moreno-urbanizacion-fresnos-boadilla-monte/,Robo en la casa de las Azúcar Moreno en Boadilla,<em>Robo</em> en la casa de las Azúcar Moreno en Boadilla ... y salir con ellos por la puerta de acceso a la <em>calle</em> hubiese disparado la alerta vecinal.,18 may. 2019
http://www.telemadrid.es/programas/madrid-directo/exclusiva-apunalamiento-Orcasitas-2-2096810367--20190220075715.html,Un hombre apuñala al atracador que intentaba robar a su hermana,Un hombre ha apuñalado este martes a un atracador que intentaba robar a su hermana en el portal de su casa en la <em>Plaza</em> de la Solidaridad&nbsp;...,21 feb. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/BMW-vuelve-asaltar-locales-madrilenos-2-2047015279--20180907082109.html,La banda del BMW vuelve a asaltar tres locales madrileños,"Una noche más de <em>robos</em> en <em>Madrid</em>. ... muy próximos al lugar, y al verlos han salido huyendo dejando la máquina tirada en medio de la <em>calle</em>.",6 sept. 2018
http://www.rtvc.es/noticias/santa-cruz-de-tenerife-es-la-ciudad-espanola-con-menos-robos-en-comercios-194418.aspx,Santa Cruz de Tenerife es la ciudad española con menos robos en ...,"Santa Cruz de Tenerife es la ciudad española con menos <em>robos</em> en ... localidades de la provincia de <em>Madrid</em> (Leganés, Alcalá de Henares,&nbsp;...",14 feb. 2019
https://www.lavanguardia.com/natural/heroes-villanos/20190404/461454369333/cerrada-isla-komodo-robo-dragones-conservacion-contrabando-ilegal.html,Cierran la isla de Komodo por el aumento de robos de dragones,"La UNESCO asegura que alrededor de 5.700 dragones viven en libertad, todos ellos en el <em>Parque</em> Nacional de Komodo, que consta de tres&nbsp;...",4 abr. 2019
https://www.abc.es/espana/madrid/abci-brutal-intento-robo-sucursal-bancaria-madrid-201809300208_video.html,Brutal intento de robo en una sucursal bancaria de Madrid,Un agente de la Policía Nacional de paisano frustró la madrugada del viernes al sábado un atraco en una sucursal bancaria de la <em>Plaza</em> Mayor&nbsp;...,29 sept. 2018
https://www.abc.es/espana/catalunya/politica/abci-oleadas-robos-barcelona-201904080033_noticia.html,Oleada de robos en Barcelona,"Más de 2.000 familias denuncian cada mes <em>robos</em> en sus domicilios, ... en la cerrajería situada en la <em>calle</em> Provenza 190, puedes localizar a los&nbsp;...",7 abr. 2019
https://www.diariosur.es/malaga-capital/nuevo-banda-dalton-20190228214738-nt.html,Cae de nuevo la banda de Los Dalton por el robo de 400.000 euros ...,Cae de nuevo la banda de Los Dalton por el <em>robo</em> de 400.000 euros en dos bancos ... en agosto de 2015 tras un asalto frustrado por la policía en <em>Madrid</em>. ... en la sucursal Bankinter de la céntrica <em>avenida</em> Ricardo Soriano.,27 feb. 2019
https://www.abc.es/espana/madrid/abci-alerta-okupa-y-robos-latina-llaves-bumping-imanes-electricos-inhibidores-201807260047_noticia.html,"Alerta okupa (y de robos) en Latina: llaves «bumping», imanes ...","Hace tres semanas en viviendas de la <em>calle</em> de Picaza y esta noche en ... Gómez Ulla, el <em>parque</em> Cerro Almodóvar y Vía Carpetana- tratan de&nbsp;...",25 jul. 2018
https://www.diarioinformacion.com/sucesos/2019/03/08/detenidos-nueve-atracos-bancos-madrid/2126030.html,Dos detenidos por nueve atracos a bancos en Madrid tras fugarse de ...,La Policía Nacional ha detenido a dos atracadores que cometieron nueve asaltos con armas de fuego a entidades bancarias de la provincia&nbsp;...,8 mar. 2019
https://www.lavanguardia.com/local/barcelona/20190522/462397599001/patrulla-ciudadana-metro-carteristas-robos.html,Nacen los 'Ángeles' del metro de Barcelona contra los carteristas,“Hay gente que desgraciadamente ha sufrido varios <em>robos</em> en su propio ... ocupado en la <em>calle</em> Blasco de Garay donde entrenan a carteristas.,21 may. 2019
http://www.telemadrid.es/programas/buenos-dias-madrid/Denuncian-inseguridad-Lavapies-2-2120207960--20190509080255.html,Los vecinos denuncian la inseguridad en Lavapiés,Aseguran que han aumentado los <em>robos</em> en bares de la zona. ... por la <em>calle</em> y la imagen de gente pinchándose en los portales o en la <em>calle</em>.,8 may. 2019
https://www.elconfidencial.com/espana/2018-12-15/marketing-miedo-anuncios-alarmas-robos_1705610/,La España asustadiza: cada vez se instalan más alarmas mientras los ...,"""A la hora de realizar una campaña de publicidad, la referencia a <em>robos</em> y sus consecuencias es razonable por cuanto que uno de nuestros&nbsp;...",14 dic. 2018
https://www.metropoliabierta.com/el-pulso-de-la-ciudad/en-la-calle/barcelona-recupera-cuatro-10-motos-robadas_13449_102.html,Barcelona sólo recupera cuatro de cada 10 motos robadas,"Con un <em>parque</em> de más de un cuarto de millón de motos (277.000 motocicletas ... 1) Honda SH: líder en <em>robos</em> año tras año, el escúter de rueda alta es el buque&nbsp;...",14 ene. 2019
https://www.diariodepozuelo.es/101986-robo-con-acoso-a-la-salida-de-misa-de-doce-en-cana,Robo con acoso a la salida de misa de doce en Caná,"Pozuelo de Alarcón es uno de los municipios de la Comunidad de <em>Madrid</em> con mejor índice de seguridad, pero eso no quiere decir que nunca&nbsp;...",15 oct. 2018
http://zonaretiro.com/sucesos/robo-casa-carmena/,Ingresan en prisión los ladrones que asaltaron la vivienda de Carmena,"El <em>robo</em> en la vivienda de la regidora no ha sido cuantioso. ... vivienda situada en la <em>calle</em> Don Ramón de la Cruz, en el distrito de Salamanca,&nbsp;...",17 mar. 2019
http://www.telemadrid.es/programas/telenoticias-fin-de-semana/Denuncian-cobre-barrio-Espartales-Alcala-2-2064113581--20181103035814.html,Denuncian el robo de cobre en el barrio de Espartales (Alcalá),Ocurre en el <em>parque</em> del barrio de Espartales en Alcalá de Henares y sus ... El ayuntamiento reconoce el <em>robo</em> de cobre y que subsanarlo&nbsp;...,3 nov. 2018
https://www.heraldo.es/noticias/aragon/zaragoza/2019/05/15/asalto-a-mano-armada-en-un-salon-de-apuestas-de-la-calle-de-santa-lucia-1314981.html,Asalto a mano armada en un salón de apuestas de la calle de Santa ...,"Cuando se ha producido el <em>robo</em>, en el negocio de la cadena Codere apenas había público y nadie ha sufrido daños. De hecho, parece que&nbsp;...",15 may. 2019
https://www.heraldo.es/noticias/aragon/zaragoza/2019/04/30/una-oleada-de-robos-pone-en-alerta-a-los-comerciantes-de-miralbueno-1311436.html,Una oleada de robos pone en alerta a los comerciantes de Miralbueno,"La mayoría de los <em>robos</em> se han producido en peluquerías y bares, aunque ... La cafetería Valpo, situada en la <em>calle</em> Lagos de Coronas, ha sido&nbsp;...",29 abr. 2019
https://sevilla.abc.es/sevilla/sevi-mujer-roba-abrazo-carinoso-50-rolex-sevilla-solo-201810302135_noticia.html,Una mujer roba con el «abrazo cariñoso» 50 Rolex en Sevilla en sólo ...,"Al menos 50 <em>robos</em> de Rolex por ese sistema ha contabilizado en el ... no cubren esos <em>robos</em> en la <em>calle</em>, ya que normalmente están limitados a&nbsp;...",31 oct. 2018
http://www.telemadrid.es/programas/buenos-dias-madrid/robo-2-2042515733--20180823101653.html,Robo de película en un bar de Vallecas,"<em>Robo</em> de película en un bar de Vallecas ... Ha sido en el número 38 de la <em>calle</em> Sierra Gorda. Han venido en dos coches, han bajado con sus&nbsp;...",23 ago. 2018
https://www.europapress.es/madrid/noticia-banda-bmw-vuelve-actuar-asaltando-dos-bares-madrid-intentandolo-otro-norte-20181017155751.html,La 'banda del BMW' vuelve a actuar asaltando dos bares del este de ...,"<em>MADRID</em>, 17 Oct. (EUROPA PRESS) -. La llamada 'banda ... Policía de <em>Madrid</em>. El primero de los <em>robos</em> tuvo lugar a la 1 horas de este miércoles en un establecimiento del número 9 de la <em>calle</em> San Valentín, en Ciudad Lineal.",17 oct. 2018
https://www.elconfidencial.com/espana/madrid/2019-05-19/talamanca-jarama-robo-pistolas-46-000-euros_2005794/,"El extraño robo en el 'Ohio madrileño': dos pistolas, 64.000 euros y un ...","Los dos <em>robos</em> rompieron la calma de un pueblo relativamente tranquilo. Situado a 50 kilómetros de <em>Madrid</em>, la localidad tiene importantes&nbsp;...",18 may. 2019
https://www.elmundo.es/madrid/2019/04/08/5caa4d72fdddff308e8b45d9.html,Los clanes de la Cañada Real trasladan la venta de droga al ...,"Según Manuel Osuna, el Ayuntamiento, a través de <em>Madrid</em> Salud, ... <em>Plaza</em> de Nelson Mandela, el <em>Parque</em> del Casino y la <em>calle</em> Tribulete. ... Tenemos muchos <em>robos</em> y la venta de droga no trae nada bueno», señala Sebastián.",7 abr. 2019
https://elpais.com/ccaa/2019/01/15/madrid/1547553034_974989.html,Confesiones de un butronero,Bajo una <em>avenida</em> amplísima puede haber estrechos pasillos ramificados o ... Flako informaba del ambiente en la <em>calle</em> desde una cabina telefónica: fue ... Le acusaron de siete <em>robos</em> a entidades bancarias y ha cumplido condena ... El butrón a una oficina de la <em>Plaza</em> de Cascorro en 1986 fue su golpe más&nbsp;...,15 ene. 2019
https://www.elmundo.es/madrid/2018/10/31/5bd98068268e3ef9048b462c.html,Detenido 'El Goyito' y su banda de aluniceros tras cometer 30 robos,Detenido 'El Goyito' y su banda de aluniceros tras cometer 30 <em>robos</em> ... 30 hechos delictivos en la Comunidad de <em>Madrid</em> y provincias limítrofes.,31 oct. 2018
https://www.leganews.es/robo-en-una-parroquia-de-leganes/,Rompen 14 puertas de una parroquia de Leganés para robar y como ...,Sra. de la Salud fue víctima de un <em>robo</em> el pasado Jueves Santo. ... El vicario parroquial a celebrar misa en la Residencia del <em>Parque</em> de Los&nbsp;...,24 abr. 2019
https://cuadernosdeseguridad.com/2018/09/los-chales-lideran-los-robos-en-inmuebles-con-un-43-de-los-casos/,Los chalés lideran los robos en inmuebles con un 43% de los casos,"Los inmuebles que sufren más <em>robos</em> en función de las incidencias ... están a pie de <em>calle</em>, un 15% los pisos, un 5% las naves industriales y,&nbsp;...",27 sept. 2018
https://www.regiondigital.com/noticias/reportajes/303254-el-numero-de-motos-robadas-en-espana-aumenta-cada-dia.html,El número de motos robadas en España aumenta cada día,"Se conoce que en el 2017 aumentó el <em>robo</em> de motocicletas en un ... ciudadanos en el momento de resguardar la moto tanto en la <em>calle</em>, como en un garaje. ... motos es donde ocurren más <em>robos</em>, como en <em>Madrid</em> y Barcelona.",3 dic. 2018
https://www.elespanol.com/sociedad/20190126/varios-centenares-personas-manifiestan-madrid-robo-bebes/371463279_0.html,Varios centenares de personas se manifiestan en Madrid por el robo ...,"Varios centenares de personas se manifiestan en <em>Madrid</em> por el <em>robo</em> ... para cerrar frente al Tribunal Supremo, en la <em>Plaza</em> de la Villa de París.",26 ene. 2019
https://www.elmundo.es/madrid/2018/10/16/5bc5ed53ca4741f87c8b458a.html,Un 'alunicero' intenta atropellar a un joven que se enfrenta a ellos en ...,"La Policía Municipal de <em>Madrid</em> ha pedido este martes, a través de su ... de un vehículo que intentó atropellar a un hombre en la <em>calle</em> Princesa de <em>Madrid</em>. ... Se investiga si los ocupantes del BMW están detrás de varios <em>robos</em>&nbsp;...",16 oct. 2018
https://www.kelisto.es/seguros-coche/actualidad/2017-registra-la-tasa-de-vehiculos-robados-mas-baja-de-la-historia-6460,2017 registra la tasa de vehículos robados más baja de la historia,"Contrariamente al número de <em>robos</em> de vehículos, el <em>parque</em> de ... La Comunidad de <em>Madrid</em> ha sido el territorio en el que más <em>robos</em> de&nbsp;...",13 nov. 2018
https://www.abc.es/espana/madrid/abci-reyerta-cuchilladas-lavapies-matar-ninato-201902130038_video.html,"Reyerta a cuchilladas en Lavapiés: «¡Te voy a matar, niñato!»","Sábado, a las 22.00 horas. Más de un docena de hombres salen de uno de los bares de Lavapiés. No es la primera vez que los vecinos les&nbsp;...",12 feb. 2019
https://www.laopiniondemalaga.es/malaga/2018/12/05/detienen-parque-mediterraneo-acusados-robos/1052332.html,Detienen en Parque Mediterráneo a dos acusados de robos en ...,"Detienen en <em>Parque</em> Mediterráneo a dos acusados de <em>robos</em> en ... de ese mismo día, en una <em>calle</em> próxima a la mencionada <em>plaza</em>, del vehículo&nbsp;...",5 dic. 2018
https://www.larazon.es/local/madrid/dos-policias-heridos-durante-la-persecucion-a-unos-ladrones-de-una-casa-de-apuestas-JE22048450,Dos policías heridos durante la persecución a unos ladrones de una ...,... Press una portavoz de la Jefatura Superior de la Policía de <em>Madrid</em>. ... en la <em>calle</em> Vicente Camarón esquina <em>calle</em> Huertas de Castañeda.,21 feb. 2019
https://elpais.com/ccaa/2018/12/11/madrid/1544532723_816837.html,El mago que aprendió trucos robando en la calle,"“Lo ideé para ofrecer algo diferente en <em>Madrid</em>. Una obra basada en el engaño”, explica. Para hacerlo posible necesita la ayuda del público,&nbsp;...",11 dic. 2018
http://www.telemadrid.es/programas/telenoticias-fin-de-semana/detenidos-Valdebernardo-robo-mercancias-camion-2-2051514858--20180922085455.html,Siete detenidos en Valdebernardo por el robo de mercancías de un ...,"Esta noche hemos asistido en Valdebernardo, en <em>Madrid</em>, a una imagen que hasta ahora solo habíamos visto con el narco en el Campo de&nbsp;...",22 sept. 2018
https://www.elboletin.com/noticia/173716/hoy-en-la-red/los-robos-y-hurtos-estan-a-la-orden-del-dia.html,Los robos y hurtos están a la orden del día,"En el caso de los <em>robos</em> por la <em>calle</em>, los más habituales son el del teléfono móvil y el smartwatch, y es que los ladrones pueden vender y a muy&nbsp;...",28 may. 2019
http://www.telemadrid.es/programas/madrid-directo/Oleada-robos-Guadarrama-2-1974722559--20180109092950.html,Oleada de robos en Guadarrama,"Visitamos una casa de Guadarrama en la que han entrado los ladrones esta semana. Lo hicieron por la ventana del dormitorio, según nos&nbsp;...",24 ago. 2018
http://www.telemadrid.es/programas/buenos-dias-madrid/Camareras-denuncian-clientes-inventan-indemnizaciones-2-2113608623--20190417092510.html,Camareras de hotel denuncian a algunos clientes que se inventan ...,Las camareras de hotel denuncian a algunos clientes que se inventan <em>robos</em> para recibir indemnizaciones. Según han explicado al programa&nbsp;...,17 abr. 2019
https://www.periodistadigital.com/mundo/europa/20190201/reportaje-pd-droga-okupas-delincuencia-infierno-diario-soportar-vecinos-lavapies-noticia-689400298253/,"Reportaje PD/ Droga, okupas y delincuencia: el infierno diario que ...","<em>Madrid</em> ya tiene su Mollenbeck gracias a Carmena: cinco policías ... Está todo muy sucio, <em>robos</em> a diario, a mi hija le robaron el teléfono en ... Los vecinos nos cuentan que la <em>Plaza</em> de Lavapiés es el centro ... senegalés, que ofrecen droga a cualquiera que pase por la <em>calle</em>. .... <em>Avenida</em> de Asturias, 49, bajo",1 feb. 2019
https://www.antena3.com/noticias/sociedad/roban-coche-dos-ninos-dentro-madrid-video_201812035c0506d60cf26a2d556ebaeb.html,Aparece el coche robado en Madrid con dos menores en su interior ...,"Aparece el coche robado en <em>Madrid</em> con dos menores en su interior: ""Los ... sano y salvo cerca del <em>Parque</em> de la Coruña, aunque el bebé permaneció ... ""El objeto era el <em>robo</em> del coche"", señalaba Vargas, que aseguraba que&nbsp;...",3 dic. 2018
https://elpais.com/ccaa/2018/09/02/madrid/1535895609_235187.html,Muere un atracador herido cuando perpetraba un robo en Torres de la ...,"Muere un atracador herido cuando perpetraba un <em>robo</em> en Torres de la Alameda ... de la Alameda, un municipio al este de <em>Madrid</em> con 8.000 habitantes. ... un guion de película que acabó en un <em>parque</em> próximo al cementerio.",2 sept. 2018
https://www.cope.es/emisoras/galicia/a-coruna-provincia/ferrol/noticias/robos-coches-ferrol-naron-alunizaje-mediamarkt-20190129_341861,La Policía investiga el robo de cuatro vehículos de la misma marca y ...,La Policía investiga el <em>robo</em> de cuatro vehículos de la misma marca y modelo y al establecimiento Media Markt&nbsp;...,29 ene. 2019
https://www.lavanguardia.com/local/barcelona/20190528/462541092523/agresion-carterista-plaza-espana-metro-barcelona-video-seo-lv.html,Agresión a un carterista en el metro de Barcelona tras ser pillado in ...,"... ocurrieron el pasado domingo por la tarde en la estación de <em>plaza</em> España, uno de los lugares de la ciudad donde se producen más <em>robos</em>.",28 may. 2019
https://www.diariodepozuelo.es/104507-vox-pozuelo-muestra-su-preocupacion-por-los-robos-en-el-municipio-tras-visitar-la-tienda-de-bicis-asaltada-dos-veces,Vox Pozuelo muestra su preocupación por los robos en el municipio ...,"<em>Madrid</em> Actual ... Vox Pozuelo muestra su preocupación por los <em>robos</em> en el ... cortan la <em>calle</em> por delante y por detrás; la participación de varios sujetos ... producido un <em>robo</em> en un Estanco de la <em>avenida</em> Europa, otro dos en la&nbsp;...",1 mar. 2019
https://www.ondacero.es/emisoras/comunidad-valenciana/elche/audios-podcast/noticias/roban-perfumeria-elche-accediendo-butron-realizado-edifico-contiguo_201905135cd967060cf2feaf95d2206f.html,Roban en una perfumería de Elche accediendo por un butrón ...,... el presunto <em>robo</em> perpetrado en una perfumería ubicada en la <em>avenida</em> ... produce un <em>robo</em> en ese mismo establecimiento siguiendo el mismo&nbsp;...,13 may. 2019
http://www.telemadrid.es/noticias/madrid/Cae-robaba-furgonetas-Africa-matricula-0-2107889191--20190329092430.html,Cae un clan familiar que atracaba farmacias y robaba furgonetas para ...,"... medio millón de euros con el <em>robo</em> de coches y furgonetas para venderlos en África, ... en la capital y en otras localidades de la Comunidad de <em>Madrid</em>. ... los aparcaban en alguna <em>calle</em> y estaban atentos para comprobar si había ... Un nuevo <em>parque</em> vertical 'indoor' en el Centro Tres Aguas de Alcorcón.",29 mar. 2019
https://www.lne.es/oviedo/2019/05/10/alarma-villafria-oleada-robos-baterias/2469928.html,Alarma en Villafría por una oleada de robos de baterías de coche en ...,"Los vecinos de la <em>calle</em> Gaspar García-Laviana, en Villafría, temen dejar ... meses en <em>robos</em> similares cometidos en La Corredoria y en Colloto.",9 may. 2019
https://www.heraldo.es/noticias/aragon/zaragoza/2018/10/21/veinte-robos-de-patinetes-y-doce-detenidos-en-un-mes-473685.html,Veinte robos de patinetes y doce detenidos en un mes,"Veinte <em>robos</em> de patinetes y doce detenidos en un mes ... que se los habían metido en casa al verlos aparcados en la <em>calle</em> de malas maneras"".",20 oct. 2018
https://www.abc.es/espana/castilla-la-mancha/toledo/pueblos/abci-policia-local-yepes-frustra-robo-joyeria-201902011310_noticia.html,La Policía Local de Yepes frustra un robo en una joyería,Eran las tres de la madrugada de este viernes cuando la localidad de Yepes (Toledo) fue el escenario de una persecución policial más propia&nbsp;...,1 feb. 2019
http://zonaretiro.com/sucesos/robo-camaras-fotos-profesionales-madrid/,"Los fotógrafos de eventos y partidos, en alerta tras la aparición de un ...","La primera denuncia se interpuso tras un desfile de moda celebrado en la sede de la Comunidad de <em>Madrid</em>, en la Puerta del Sol, en el marco&nbsp;...",18 mar. 2019
https://www.lavanguardia.com/local/barcelona/20190310/46939076749/atraco-joyeria-barcelona-asalto-delincuentes-sants-escaparate-mazazos.html,Atraco a mazazos en una joyería de Barcelona,"Los hechos tuvieron lugar en la <em>calle</em> Entença, en el barrio de Sants, .... tramo de la <em>calle</em> Entença, el comprendido entre la <em>avenida</em> Roma y la&nbsp;...",10 mar. 2019
https://elpais.com/tecnologia/2018/09/16/actualidad/1537135174_883514.html,Así sabe la policía si tu denuncia es falsa (y acierta un 91% de veces),"Al regresar, ya en un destino nuevo en <em>Madrid</em>, cayó en que la ... Las denuncias estudiadas son solo de casos de <em>robo</em> con violencia en la <em>calle</em>&nbsp;...",17 sept. 2018
https://www.lavanguardia.com/local/girona/20190222/46625905085/prision-ladron-detenido-tres-robos-cinco-dias-girona.html,A prisión un ladrón detenido por tres robos en cinco días,Mientras los Mossos buscaban al ladrón supieron de otro <em>robo</em> dentro ... entrar en el domicilio del propietario del vehículo situado en la <em>calle</em>&nbsp;...,22 feb. 2019
https://majadahondamagazin.es/3-robos-en-1-semana-en-roza-martin-majadahonda-los-ladrones-huyen-en-uno-al-verse-sorprendidos-123931,3 robos en 1 semana en Roza Martín Majadahonda: los ladrones huyen,"3 <em>robos</em> en 1 semana en Roza Martín Majadahonda: los ladrones huyen ... argumenta que el acceso al <em>parque</em> lineal que hay detrás debe garantizarse. ... Todos los <em>robos</em> se han producido entre las 12,00 de la mañana y las 19.00 horas. ... Es una pena lo que pasa pero la solución no es cerrar la <em>calle</em>.",16 dic. 2018
https://www.periodistadigital.com/gente/sucesos/20190108/madrid-dan-35-robos-viviendas-dia-noticia-689400131097/,En Madrid se dan 35 robos en viviendas al día,"Cada día, se denuncian 917 delitos en la Comunidad de <em>Madrid</em>. ... Los <em>robos</em> en viviendas, los secuestros, los delitos sexuales y el tráfico de&nbsp;...",8 ene. 2019
https://www.farodevigo.es/portada-pontevedra/2019/03/26/investigan-robo-farmacia-calle-sierra/2075661.html,Investigan un robo en una farmacia de la calle Sierra,La Policía Nacional investiga un nuevo <em>robo</em> que se produjo en las últimas semanas en un establecimiento del casco histórico. En este caso&nbsp;...,25 mar. 2019
https://www.abc.es/espana/madrid/abci-aluniceros-desmadran-madrid-mas-jovenes-y-salvajes-201812090137_video.html,Los aluniceros se «desmadran» en Madrid: «Son más jóvenes y ...,"Madrugada del 5 de octubre, <em>calle</em> de Esteban Collantes, en Pueblo ... tiene fin: «Todos los días nos llegan <em>robos</em> a mazazos o con alunizajes.",8 dic. 2018
https://www.abc.es/espana/madrid/abci-detenido-acuchillar-metro-hombre-para-robarle-telefono-movil-201812240112_noticia.html,Detenido por acuchillar en el Metro a un hombre para robarle el ...,"La confusión reinó ayer durante varios minutos en el Metro de <em>Madrid</em>, en concreto en la estación de <em>Plaza</em> Elíptica. Ocurrió pasadas las 20.15&nbsp;...",23 dic. 2018
https://cronicaglobal.elespanol.com/vida/robos-hurtos-barcelona_238041_102.html,"¿Cuánto roban en tu barrio? Crean el ""mapa del crimen"" de Barcelona","... usar para desentrañar y observar los <em>robos</em> violentos recientes, <em>robos</em> al ... la <em>calle</em> de Vilà i Vilà, en Poble Sec; la <em>calle</em> Hospital, en el Raval y&nbsp;...",17 abr. 2019
https://www.20minutos.es/noticia/3418246/0/robos-turistas-principales-ciudades-europeas/,El 'arte' de los bandidos actuales: así roban a los turistas en las ...,"<em>Madrid</em>, Barcelona, Roma, París y Londres no tienen un problema con los cacos, ... el <em>parque</em> del Retiro- o eventos masivos (conciertos, partidos de fútbol, etc). ... La Rambla y la <em>Plaza</em> Catalunya concentran la mayoría de los <em>robos</em>, ... el barrio Gótico y la <em>calle</em> Montcada, centro de la arquitectura medieval y&nbsp;...",18 ago. 2018
http://zonaretiro.com/sucesos/agresion-robo-movil-plaza-eliptica-23-diciembre-2018/,Apuñala a un viajero de Metro que le acusó de robarle el móvil,Este domingo 23 de diciembre de 2018 se vivieron escenas de pánico en la estación de <em>Plaza</em> Elíptica. Un hombre robó el móvil a otro dentro del vagón y éste&nbsp;...,24 dic. 2018
https://elcorreodepozuelo.com/2019/02/20/pozuelo-ya-es-vallecas-senora-intendente-pasen-y-vean-las-imagenes-en-exclusiva-de-un-robo-en-la-via-dos-castillas-de-esta-segura-villa-en-las-que-tras-reventar-una-tienda-de-b/,"Pozuelo ya es Vallecas, señora intendente: Pasen y vean las ...",Pozuelo ya se acerca peligrosamente a ese barrio de <em>Madrid</em> que ella ... el consentimiento de una alcaldesa que nunca sale sola a la <em>calle</em>…,19 feb. 2019
http://www.telemadrid.es/programas/madrid-directo/vehiculo-menores-Villalba-destapa-inseguridad-2-2075212537--20181210082135.html,El robo de un vehículo con dos menores en Villalba destapa la ...,Los vecinos del <em>Parque</em> de la Estación donde sucedió están convencidos de que el autor del <em>robo</em> es un delincuente común y descartan el&nbsp;...,10 dic. 2018
https://www.abc.es/espana/madrid/abci-tiros-para-frustrar-robo-coche-alta-gama-unos-encapuchados-201810260142_noticia.html,A tiros para frustrar el robo de un coche de alta gama por unos ...,"Así acabó el intento frustrado del <em>robo</em> de un vehículo en el municipio de ... fue encontrado a la altura del número 118 de la <em>calle</em> de Moncada,&nbsp;...",25 oct. 2018
https://www.abc.es/espana/madrid/abci-hurtos-y-robos-aumentan-distrito-centro-201901071235_video.html,Los hurtos y robos aumentan en el distrito Centro,"Cada día se denuncian 260 hurtos en la ciudad de <em>Madrid</em>. ... Cuanto más espacio para caminar, más gente hay en la <em>calle</em>, más tiendas&nbsp;...",7 ene. 2019
http://www.telemadrid.es/programas/madrid-directo/pesadilla-okupa-continua-Tetuan-2-2074012604--20181206093417.html,La pesadilla 'okupa' continúa en Tetuán,"... de los vecinos de Tetuán con los pisos ocupados continúa, a pesar de los desalojos que se produjeron la semana pasada en la <em>calle</em> Jaén.",6 dic. 2018
https://www.abc.es/espana/madrid/abci-vecinos-centro-claman-contra-robo-aparcar-plaza-mayor-201807230021_noticia.html,Los vecinos de Centro claman contra el «robo» de aparcar en la ...,Desde que la Empresa Municipal de Transportes (EMT) se ha hecho cargo de la gestión del aparcamiento de la <em>Plaza</em> Mayor -después de no&nbsp;...,22 jul. 2018
https://nuevecuatrouno.com/2019/03/11/robos-viviendas-calle-mugica-logrono-policia/,Los ladrones hacen de las suyas en la calle Múgica de Logroño,"Los vecinos de varios bloques de viviendas de la <em>calle</em> Doctor ... a la que ha tenido acceso NueveCuatroUno, los <em>robos</em> se consumaron entre&nbsp;...",11 mar. 2019
